UNITID,XLINE_10,LINE_10,XLINE_45,LINE_45,XLINE_50,LINE_50,XLINE_55,LINE_55,XLINE_11,LINE_11,XLINE_30,LINE_30,XLINE_51,LINE_51,XLINE_52,LINE_52,XPGLIN10,PGLIN10,XPGLIN45,PGLIN45,XPGLIN50,PGLIN50,XPGLIN11,PGLIN11,XSSLIN10,SSLIN10,XSSLIN45,SSLIN45,XSSLIN50,SSLIN50,XSSLIN11,SSLIN11,XNRLIN10,NRLIN10,XNRLIN45,NRLIN45,XNRLIN50,NRLIN50,XNRLIN11,NRLIN11 
485801,"R",126,"R",0,"R",126,"R",71,"R",103,"R",0,"R",0,"R",23,"R",118,"Z",0,"R",118,"R",95,"R",8,"Z",0,"R",8,"R",8,"R",0,"Z",0,"R",0,"R",0
485810,"R",20,"R",0,"R",20,"R",15,"R",15,"R",0,"R",5,"R",0,"R",8,"Z",0,"R",8,"R",4,"R",11,"Z",0,"R",11,"R",11,"R",1,"Z",0,"R",1,"R",0
485874,"R",21,"R",0,"R",21,"R",2,"R",17,"R",0,"R",0,"R",4,"R",11,"Z",0,"R",11,"R",9,"R",1,"Z",0,"R",1,"R",1,"R",9,"Z",0,"R",9,"R",7
485926,"R",58,"R",0,"R",58,"R",2,"R",12,"R",1,"R",0,"R",45,"R",12,"Z",0,"R",12,"R",5,"R",3,"Z",0,"R",3,"R",0,"R",43,"Z",0,"R",43,"R",7
485962,"R",3,"R",0,"R",3,"R",0,"R",1,"R",0,"R",0,"R",2,"R",2,"Z",0,"R",2,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1
486105,"R",10,"R",0,"R",10,"R",8,"R",8,"R",0,"R",1,"R",1,"R",2,"Z",0,"R",2,"R",1,"R",2,"Z",0,"R",2,"R",1,"R",6,"Z",0,"R",6,"R",6
486150,"R",31,"R",0,"R",31,"R",28,"R",28,"R",0,"R",0,"R",3,"R",20,"Z",0,"R",20,"R",18,"R",0,"Z",0,"R",0,"R",0,"R",11,"Z",0,"R",11,"R",10
486169,"R",29,"R",0,"R",29,"R",27,"R",27,"R",0,"R",0,"R",2,"R",26,"Z",0,"R",26,"R",26,"R",0,"Z",0,"R",0,"R",0,"R",3,"Z",0,"R",3,"R",1
486202,"R",3,"R",0,"R",3,"R",3,"R",3,"R",0,"R",0,"R",0,"R",3,"Z",0,"R",3,"R",3,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
486248,"R",79,"R",0,"R",79,"R",32,"R",57,"R",0,"R",0,"R",22,"R",1,"Z",0,"R",1,"R",1,"R",38,"Z",0,"R",38,"R",33,"R",40,"Z",0,"R",40,"R",23
486309,"R",22,"Z",0,"R",22,"R",3,"R",14,"Z",0,"Z",0,"R",8,"R",19,"Z",0,"R",19,"R",14,"R",2,"Z",0,"R",2,"R",0,"R",1,"Z",0,"R",1,"R",0
486345,"R",43,"R",0,"R",43,"R",34,"R",34,"R",0,"R",0,"R",9,"R",27,"Z",0,"R",27,"R",24,"R",3,"Z",0,"R",3,"R",3,"R",13,"Z",0,"R",13,"R",7
486390,"R",204,"R",0,"R",204,"R",57,"R",127,"R",0,"R",14,"R",63,"R",92,"Z",0,"R",92,"R",57,"R",6,"Z",0,"R",6,"R",5,"R",106,"Z",0,"R",106,"R",65
486406,"R",12,"R",0,"R",12,"R",7,"R",7,"R",0,"R",1,"R",4,"R",8,"Z",0,"R",8,"R",4,"R",0,"Z",0,"R",0,"R",0,"R",4,"Z",0,"R",4,"R",3
486415,"R",71,"R",1,"R",70,"R",46,"R",49,"R",3,"R",1,"R",17,"R",64,"R",0,"R",64,"R",49,"R",7,"R",1,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0
486442,"R",6,"R",0,"R",6,"R",0,"R",2,"R",0,"R",0,"R",4,"R",6,"Z",0,"R",6,"R",2,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
486497,"R",25,"R",0,"R",25,"R",2,"R",14,"R",0,"R",0,"R",11,"R",21,"Z",0,"R",21,"R",13,"R",0,"Z",0,"R",0,"R",0,"R",4,"Z",0,"R",4,"R",1
486503,"R",22,"R",0,"R",22,"R",6,"R",14,"R",0,"R",0,"R",8,"R",21,"Z",0,"R",21,"R",14,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",0
486512,"R",67,"R",0,"R",67,"R",25,"R",55,"R",0,"R",0,"R",12,"R",66,"Z",0,"R",66,"R",55,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",0
486530,"R",30,"R",0,"R",30,"R",11,"R",20,"R",2,"R",1,"R",7,"R",23,"Z",0,"R",23,"R",16,"R",3,"Z",0,"R",3,"R",3,"R",4,"Z",0,"R",4,"R",1
486567,"R",61,"R",0,"R",61,"R",3,"R",36,"Z",0,"Z",0,"R",25,"R",37,"Z",0,"R",37,"R",19,"R",4,"Z",0,"R",4,"R",2,"R",20,"Z",0,"R",20,"R",15
486576,"R",139,"R",0,"R",139,"R",50,"R",63,"R",0,"R",26,"R",50,"R",126,"Z",0,"R",126,"R",58,"R",0,"Z",0,"R",0,"R",0,"R",13,"Z",0,"R",13,"R",5
486619,"R",3,"R",0,"R",3,"R",0,"R",2,"R",1,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",1,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1
486691,"R",36,"R",0,"R",36,"R",0,"R",17,"R",0,"R",0,"R",19,"R",36,"Z",0,"R",36,"R",17,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
486707,"R",92,"R",0,"R",92,"R",24,"R",61,"R",0,"R",0,"R",31,"R",81,"Z",0,"R",81,"R",53,"R",6,"Z",0,"R",6,"R",5,"R",5,"Z",0,"R",5,"R",3
486716,"R",76,"R",0,"R",76,"R",27,"R",61,"R",0,"R",0,"R",15,"R",66,"Z",0,"R",66,"R",52,"R",4,"Z",0,"R",4,"R",4,"R",6,"Z",0,"R",6,"R",5
486752,"R",67,"R",0,"R",67,"R",18,"R",48,"R",0,"R",0,"R",19,"R",58,"Z",0,"R",58,"R",41,"R",8,"Z",0,"R",8,"R",6,"R",1,"Z",0,"R",1,"R",1
486770,"R",30,"R",0,"R",30,"R",17,"R",21,"R",0,"R",0,"R",9,"R",26,"Z",0,"R",26,"R",20,"R",1,"Z",0,"R",1,"R",0,"R",3,"Z",0,"R",3,"R",1
486798,"R",1626,"R",3,"R",1623,"R",675,"R",918,"R",0,"R",0,"R",705,"R",1260,"R",1,"R",1259,"R",684,"R",210,"R",0,"R",210,"R",146,"R",156,"R",2,"R",154,"R",88
486868,"R",24,"Z",0,"R",24,"R",2,"R",19,"Z",0,"R",1,"R",4,"R",16,"Z",0,"R",16,"R",15,"R",7,"Z",0,"R",7,"R",4,"R",1,"Z",0,"R",1,"R",0
486877,"R",21,"Z",0,"R",21,"R",16,"R",16,"Z",0,"Z",0,"R",5,"R",9,"Z",0,"R",9,"R",7,"R",0,"Z",0,"R",0,"R",0,"R",12,"Z",0,"R",12,"R",9
486886,"R",14,"Z",0,"R",14,"R",11,"R",11,"Z",0,"Z",0,"R",3,"R",5,"Z",0,"R",5,"R",5,"R",0,"Z",0,"R",0,"R",0,"R",9,"Z",0,"R",9,"R",6
486983,"R",22,"R",0,"R",22,"R",2,"R",14,"Z",0,"Z",0,"R",8,"R",10,"Z",0,"R",10,"R",6,"R",4,"Z",0,"R",4,"R",3,"R",8,"Z",0,"R",8,"R",5
487047,"R",183,"R",1,"R",182,"R",102,"R",116,"R",0,"R",0,"R",66,"R",160,"R",1,"R",159,"R",103,"R",9,"R",0,"R",9,"R",1,"R",14,"R",0,"R",14,"R",12
487065,"R",29,"R",0,"R",29,"R",2,"R",18,"R",0,"R",0,"R",11,"R",23,"Z",0,"R",23,"R",13,"R",1,"Z",0,"R",1,"R",1,"R",5,"Z",0,"R",5,"R",4
487083,"R",13,"R",0,"R",13,"R",6,"R",6,"R",0,"R",1,"R",6,"R",11,"Z",0,"R",11,"R",5,"R",1,"Z",0,"R",1,"R",1,"R",1,"Z",0,"R",1,"R",0
487232,"R",75,"R",0,"R",75,"R",51,"R",51,"R",0,"R",1,"R",23,"R",55,"Z",0,"R",55,"R",37,"R",20,"Z",0,"R",20,"R",14,"R",0,"Z",0,"R",0,"R",0
487348,"R",39,"R",0,"R",39,"R",20,"R",37,"R",0,"R",0,"R",2,"R",27,"Z",0,"R",27,"R",25,"R",7,"Z",0,"R",7,"R",7,"R",5,"Z",0,"R",5,"R",5
487481,"R",317,"R",1,"R",316,"R",36,"R",134,"R",1,"R",6,"R",175,"R",308,"R",1,"R",307,"R",127,"R",4,"R",0,"R",4,"R",2,"R",5,"R",0,"R",5,"R",5
487506,"R",28,"R",0,"R",28,"R",11,"R",26,"R",0,"R",0,"R",2,"R",10,"Z",0,"R",10,"R",8,"R",8,"Z",0,"R",8,"R",8,"R",10,"Z",0,"R",10,"R",10
487533,"R",24,"R",0,"R",24,"R",2,"R",15,"R",0,"R",0,"R",9,"R",14,"Z",0,"R",14,"R",8,"R",8,"Z",0,"R",8,"R",5,"R",2,"Z",0,"R",2,"R",2
487621,"R",3,"Z",0,"R",3,"R",1,"R",2,"Z",0,"Z",0,"R",1,"R",3,"Z",0,"R",3,"R",2,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
487676,"R",61,"R",0,"R",61,"R",0,"R",39,"R",0,"R",2,"R",20,"R",43,"Z",0,"R",43,"R",29,"R",8,"Z",0,"R",8,"R",5,"R",10,"Z",0,"R",10,"R",5
487773,"R",12,"R",1,"R",11,"R",9,"R",9,"R",0,"R",0,"R",2,"R",10,"R",1,"R",9,"R",7,"R",1,"R",0,"R",1,"R",1,"R",1,"R",0,"R",1,"R",1
487791,"R",141,"R",0,"R",141,"R",100,"R",104,"R",0,"R",0,"R",37,"R",109,"Z",0,"R",109,"R",78,"R",19,"Z",0,"R",19,"R",18,"R",13,"Z",0,"R",13,"R",8
487807,"R",9,"R",0,"R",9,"R",0,"R",6,"R",0,"R",0,"R",3,"R",6,"Z",0,"R",6,"R",3,"R",1,"Z",0,"R",1,"R",1,"R",2,"Z",0,"R",2,"R",2
487816,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",2,"R",2,"Z",0,"R",2,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0
487889,"R",255,"R",0,"R",255,"R",238,"R",238,"R",17,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",23,"Z",0,"R",23,"R",21,"R",232,"Z",0,"R",232,"R",217
487898,"R",19,"Z",0,"R",19,"R",0,"R",7,"Z",0,"Z",0,"R",12,"R",19,"Z",0,"R",19,"R",7,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
487904,"R",37,"R",0,"R",37,"R",29,"R",29,"R",0,"R",0,"R",8,"R",11,"Z",0,"R",11,"R",11,"R",17,"Z",0,"R",17,"R",17,"R",9,"Z",0,"R",9,"R",1
487922,"R",2,"R",0,"R",2,"R",1,"R",2,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",2
487959,"R",25,"R",0,"R",25,"R",23,"R",23,"R",0,"R",0,"R",2,"R",11,"Z",0,"R",11,"R",11,"R",2,"Z",0,"R",2,"R",2,"R",12,"Z",0,"R",12,"R",10
487968,"R",61,"R",0,"R",61,"R",0,"R",15,"R",0,"R",46,"R",0,"R",2,"Z",0,"R",2,"R",0,"R",2,"Z",0,"R",2,"R",0,"R",57,"Z",0,"R",57,"R",15
488013,"R",44,"R",0,"R",44,"R",1,"R",19,"R",0,"R",0,"R",25,"R",43,"Z",0,"R",43,"R",19,"R",1,"Z",0,"R",1,"R",0,"R",0,"Z",0,"R",0,"R",0
488022,"R",15,"R",0,"R",15,"R",0,"R",5,"R",0,"R",0,"R",10,"R",12,"Z",0,"R",12,"R",3,"R",0,"Z",0,"R",0,"R",0,"R",3,"Z",0,"R",3,"R",2
488040,"R",40,"R",0,"R",40,"R",24,"R",24,"R",0,"R",0,"R",16,"R",38,"Z",0,"R",38,"R",22,"R",2,"Z",0,"R",2,"R",2,"R",0,"Z",0,"R",0,"R",0
488110,"R",23,"R",2,"R",21,"R",0,"R",10,"R",0,"R",0,"R",11,"R",19,"R",0,"R",19,"R",8,"R",0,"R",0,"R",0,"R",0,"R",4,"R",2,"R",2,"R",2
488129,"R",4,"R",0,"R",4,"R",2,"R",4,"R",0,"R",0,"R",0,"R",3,"Z",0,"R",3,"R",3,"R",1,"Z",0,"R",1,"R",1,"R",0,"Z",0,"R",0,"R",0
488138,"R",100,"R",0,"R",100,"R",26,"R",90,"R",0,"R",3,"R",7,"R",9,"Z",0,"R",9,"R",0,"R",1,"Z",0,"R",1,"R",0,"R",90,"Z",0,"R",90,"R",90
488147,"R",62,"R",0,"R",62,"R",3,"R",37,"R",0,"R",4,"R",21,"R",49,"Z",0,"R",49,"R",32,"R",2,"Z",0,"R",2,"R",1,"R",11,"Z",0,"R",11,"R",4
488174,"R",30,"R",0,"R",30,"R",20,"R",24,"R",0,"R",2,"R",4,"R",16,"Z",0,"R",16,"R",14,"R",10,"Z",0,"R",10,"R",7,"R",4,"Z",0,"R",4,"R",3
488183,"R",6,"R",0,"R",6,"R",0,"R",4,"R",0,"R",0,"R",2,"R",3,"Z",0,"R",3,"R",2,"R",0,"Z",0,"R",0,"R",0,"R",3,"Z",0,"R",3,"R",2
488217,"R",153,"R",0,"R",153,"R",56,"R",66,"R",0,"R",38,"R",49,"R",116,"Z",0,"R",116,"R",66,"R",34,"Z",0,"R",34,"R",0,"R",3,"Z",0,"R",3,"R",0
488253,"R",20,"R",0,"R",20,"R",16,"R",17,"R",0,"R",0,"R",3,"R",5,"Z",0,"R",5,"R",4,"R",0,"Z",0,"R",0,"R",0,"R",15,"Z",0,"R",15,"R",13
488262,"R",17,"R",0,"R",17,"R",1,"R",7,"R",0,"R",0,"R",10,"R",13,"Z",0,"R",13,"R",5,"R",1,"Z",0,"R",1,"R",0,"R",3,"Z",0,"R",3,"R",2
488271,"R",41,"R",0,"R",41,"R",18,"R",34,"R",0,"R",0,"R",7,"R",25,"Z",0,"R",25,"R",25,"R",4,"Z",0,"R",4,"R",4,"R",12,"Z",0,"R",12,"R",5
488280,"R",18,"R",0,"R",18,"R",18,"R",18,"R",0,"R",0,"R",0,"R",15,"Z",0,"R",15,"R",15,"R",2,"Z",0,"R",2,"R",2,"R",1,"Z",0,"R",1,"R",1
488299,"R",42,"R",3,"R",39,"R",17,"R",28,"R",0,"R",0,"R",11,"R",22,"R",0,"R",22,"R",17,"R",0,"R",0,"R",0,"R",0,"R",20,"R",3,"R",17,"R",11
488369,"R",10,"R",0,"R",10,"R",2,"R",6,"R",0,"R",0,"R",4,"R",9,"Z",0,"R",9,"R",5,"R",1,"Z",0,"R",1,"R",1,"R",0,"Z",0,"R",0,"R",0
488378,"R",31,"R",0,"R",31,"R",6,"R",25,"Z",0,"Z",0,"R",6,"R",28,"Z",0,"R",28,"R",23,"R",0,"Z",0,"R",0,"R",0,"R",3,"Z",0,"R",3,"R",2
488396,"R",48,"R",0,"R",48,"R",32,"R",32,"R",0,"R",0,"R",16,"R",37,"Z",0,"R",37,"R",22,"R",3,"Z",0,"R",3,"R",2,"R",8,"Z",0,"R",8,"R",8
488411,"R",68,"R",0,"R",68,"R",9,"R",54,"R",0,"R",0,"R",14,"R",46,"Z",0,"R",46,"R",38,"R",10,"Z",0,"R",10,"R",7,"R",12,"Z",0,"R",12,"R",9
488439,"R",46,"R",0,"R",46,"R",22,"R",22,"R",0,"R",2,"R",22,"R",26,"Z",0,"R",26,"R",10,"R",3,"Z",0,"R",3,"R",3,"R",17,"Z",0,"R",17,"R",9
488590,"R",10,"R",0,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",10,"Z",0,"R",10,"Z",0
488651,"R",138,"R",0,"R",138,"R",6,"R",88,"R",0,"R",0,"R",50,"R",88,"Z",0,"R",88,"R",88,"R",5,"Z",0,"R",5,"R",0,"R",45,"Z",0,"R",45,"R",0
488749,"R",121,"R",0,"R",121,"R",35,"R",64,"R",8,"R",1,"R",48,"R",101,"Z",0,"R",101,"R",49,"R",15,"Z",0,"R",15,"R",15,"R",5,"Z",0,"R",5,"R",0
488828,"R",11,"R",0,"R",11,"R",0,"R",4,"R",0,"R",0,"R",7,"R",10,"Z",0,"R",10,"R",3,"R",1,"Z",0,"R",1,"R",1,"R",0,"Z",0,"R",0,"R",0
488837,"R",11,"R",0,"R",11,"R",10,"R",10,"R",0,"R",0,"R",1,"R",11,"Z",0,"R",11,"R",10,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
488891,"R",4,"R",0,"R",4,"R",1,"R",3,"R",0,"R",0,"R",1,"R",3,"Z",0,"R",3,"R",2,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1
488916,"R",31,"R",0,"R",31,"R",19,"R",22,"R",0,"R",0,"R",9,"R",30,"Z",0,"R",30,"R",22,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",0
488952,"R",95,"R",0,"R",95,"R",25,"R",77,"R",0,"R",0,"R",18,"R",85,"Z",0,"R",85,"R",69,"R",7,"Z",0,"R",7,"R",6,"R",3,"Z",0,"R",3,"R",2
488961,"R",90,"R",0,"R",90,"R",27,"R",55,"R",0,"R",0,"R",35,"R",75,"Z",0,"R",75,"R",41,"R",9,"Z",0,"R",9,"R",9,"R",6,"Z",0,"R",6,"R",5
488970,"R",41,"R",0,"R",41,"R",25,"R",32,"R",0,"R",0,"R",9,"R",35,"Z",0,"R",35,"R",27,"R",5,"Z",0,"R",5,"R",4,"R",1,"Z",0,"R",1,"R",1
488989,"R",89,"R",0,"R",89,"R",3,"R",55,"Z",0,"Z",0,"R",34,"R",63,"Z",0,"R",63,"R",37,"R",5,"Z",0,"R",5,"R",2,"R",21,"Z",0,"R",21,"R",16
488998,"R",81,"R",0,"R",81,"R",3,"R",59,"Z",0,"Z",0,"R",22,"R",57,"Z",0,"R",57,"R",46,"R",8,"Z",0,"R",8,"R",7,"R",16,"Z",0,"R",16,"R",6
489122,"R",24,"R",0,"R",24,"R",6,"R",13,"R",1,"R",0,"R",10,"R",10,"Z",0,"R",10,"R",6,"R",1,"Z",0,"R",1,"R",1,"R",13,"Z",0,"R",13,"R",6
489131,"R",22,"R",0,"R",22,"R",5,"R",15,"R",0,"R",0,"R",7,"R",8,"Z",0,"R",8,"R",2,"R",3,"Z",0,"R",3,"R",3,"R",11,"Z",0,"R",11,"R",10
489140,"R",24,"R",0,"R",24,"R",6,"R",13,"R",1,"R",0,"R",10,"R",10,"Z",0,"R",10,"R",6,"R",1,"Z",0,"R",1,"R",1,"R",13,"Z",0,"R",13,"R",6
489159,"R",63,"R",0,"R",63,"R",10,"R",48,"R",0,"R",0,"R",15,"R",34,"Z",0,"R",34,"R",26,"R",8,"Z",0,"R",8,"R",6,"R",21,"Z",0,"R",21,"R",16
489238,"R",203,"R",1,"R",202,"R",137,"R",163,"R",2,"R",0,"R",37,"R",131,"R",1,"R",130,"R",125,"R",17,"R",0,"R",17,"R",9,"R",55,"R",0,"R",55,"R",29
489247,"R",13,"R",0,"R",13,"R",2,"R",8,"R",0,"R",3,"R",2,"R",10,"Z",0,"R",10,"R",5,"R",0,"Z",0,"R",0,"R",0,"R",3,"Z",0,"R",3,"R",3
489256,"R",204,"Z",0,"R",204,"R",200,"R",200,"Z",0,"Z",0,"R",4,"R",109,"Z",0,"R",109,"R",109,"R",0,"Z",0,"R",0,"R",0,"R",95,"Z",0,"R",95,"R",91
489830,"R",66,"R",0,"R",66,"R",5,"R",28,"R",0,"R",17,"R",21,"R",57,"Z",0,"R",57,"R",22,"R",2,"Z",0,"R",2,"R",1,"R",7,"Z",0,"R",7,"R",5
490018,"R",4,"R",0,"R",4,"R",3,"R",3,"R",0,"R",0,"R",1,"R",4,"Z",0,"R",4,"R",3,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
490115,"R",55,"R",0,"R",55,"R",46,"R",46,"R",0,"R",0,"R",9,"R",31,"Z",0,"R",31,"R",23,"R",7,"Z",0,"R",7,"R",6,"R",17,"Z",0,"R",17,"R",17
490142,"R",3,"Z",0,"R",3,"R",0,"R",0,"Z",0,"Z",0,"R",3,"R",3,"Z",0,"R",3,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0
490151,"R",68,"R",0,"R",68,"R",49,"R",49,"Z",0,"R",12,"R",7,"R",28,"Z",0,"R",28,"R",16,"R",2,"Z",0,"R",2,"R",0,"R",38,"Z",0,"R",38,"R",33
490212,"R",7,"R",0,"R",7,"R",5,"R",5,"R",0,"R",0,"R",2,"R",6,"Z",0,"R",6,"R",5,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",0
490221,"R",11,"Z",0,"R",11,"R",9,"R",9,"Z",0,"Z",0,"R",2,"R",5,"Z",0,"R",5,"R",5,"R",3,"Z",0,"R",3,"R",3,"R",3,"Z",0,"R",3,"R",1
490249,"R",33,"R",0,"R",33,"R",26,"R",26,"R",0,"R",0,"R",7,"R",0,"Z",0,"R",0,"R",0,"R",12,"Z",0,"R",12,"R",12,"R",21,"Z",0,"R",21,"R",14
490258,"R",12,"R",0,"R",12,"R",11,"R",11,"R",0,"R",0,"R",1,"R",8,"Z",0,"R",8,"R",8,"R",3,"Z",0,"R",3,"R",3,"R",1,"Z",0,"R",1,"R",0
490267,"R",6,"R",0,"R",6,"R",1,"R",5,"R",0,"R",0,"R",1,"R",3,"Z",0,"R",3,"R",3,"R",1,"Z",0,"R",1,"R",1,"R",2,"Z",0,"R",2,"R",1
490294,"R",45,"R",0,"R",45,"R",4,"R",17,"R",0,"R",3,"R",25,"R",32,"Z",0,"R",32,"R",15,"R",0,"Z",0,"R",0,"R",0,"R",13,"Z",0,"R",13,"R",2
490300,"R",26,"R",0,"R",26,"R",7,"R",24,"R",0,"R",0,"R",2,"R",11,"Z",0,"R",11,"R",11,"R",7,"Z",0,"R",7,"R",6,"R",8,"Z",0,"R",8,"R",7
490337,"R",3,"R",0,"R",3,"R",1,"R",1,"R",0,"R",2,"R",0,"R",2,"Z",0,"R",2,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1
490382,"R",24,"R",0,"R",24,"R",6,"R",18,"R",0,"R",0,"R",6,"R",8,"Z",0,"R",8,"R",8,"R",5,"Z",0,"R",5,"R",5,"R",11,"Z",0,"R",11,"R",5
490391,"R",63,"R",0,"R",63,"R",58,"R",63,"R",0,"R",0,"R",0,"R",29,"Z",0,"R",29,"R",29,"R",1,"Z",0,"R",1,"R",1,"R",33,"Z",0,"R",33,"R",33
490407,"R",11,"R",0,"R",11,"R",2,"R",10,"R",0,"R",0,"R",1,"R",11,"Z",0,"R",11,"R",10,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
490416,"R",25,"R",0,"R",25,"R",3,"R",12,"R",0,"R",0,"R",13,"R",17,"Z",0,"R",17,"R",7,"R",5,"Z",0,"R",5,"R",4,"R",3,"Z",0,"R",3,"R",1
490425,"R",131,"R",0,"R",131,"R",17,"R",92,"R",2,"R",0,"R",37,"R",47,"Z",0,"R",47,"R",34,"R",9,"Z",0,"R",9,"R",7,"R",75,"Z",0,"R",75,"R",51
490434,"R",12,"R",0,"R",12,"R",7,"R",9,"R",0,"R",0,"R",3,"R",6,"Z",0,"R",6,"R",5,"R",2,"Z",0,"R",2,"R",1,"R",4,"Z",0,"R",4,"R",3
490452,"R",1,"Z",0,"R",1,"R",1,"R",1,"Z",0,"Z",0,"R",0,"R",1,"Z",0,"R",1,"R",1,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
490461,"R",74,"R",0,"R",74,"R",43,"R",66,"R",0,"R",0,"R",8,"R",48,"Z",0,"R",48,"R",40,"R",0,"Z",0,"R",0,"R",0,"R",26,"Z",0,"R",26,"R",26
490470,"R",3,"R",0,"R",3,"R",2,"R",2,"R",0,"R",0,"R",1,"R",1,"Z",0,"R",1,"R",1,"R",0,"Z",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",1
490522,"R",9,"R",0,"R",9,"R",0,"R",1,"R",0,"R",0,"R",8,"R",9,"Z",0,"R",9,"R",1,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
490531,"R",6,"R",0,"R",6,"R",6,"R",6,"R",0,"R",0,"R",0,"R",6,"Z",0,"R",6,"R",6,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
490540,"R",34,"R",0,"R",34,"R",4,"R",11,"R",0,"R",1,"R",22,"R",34,"Z",0,"R",34,"R",11,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
490674,"R",4,"Z",0,"R",4,"R",3,"R",3,"Z",0,"R",0,"R",1,"R",4,"Z",0,"R",4,"R",3,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
490717,"R",73,"R",0,"R",73,"R",7,"R",53,"R",0,"R",9,"R",11,"R",34,"Z",0,"R",34,"R",24,"R",13,"Z",0,"R",13,"R",10,"R",26,"Z",0,"R",26,"R",19
490735,"R",148,"R",0,"R",148,"R",77,"R",101,"R",0,"R",1,"R",46,"R",135,"Z",0,"R",135,"R",92,"R",2,"Z",0,"R",2,"R",2,"R",11,"Z",0,"R",11,"R",7
490744,"R",23,"R",0,"R",23,"R",1,"R",10,"R",0,"R",2,"R",11,"R",15,"Z",0,"R",15,"R",6,"R",1,"Z",0,"R",1,"R",0,"R",7,"Z",0,"R",7,"R",4
490814,"R",48,"R",0,"R",48,"R",18,"R",34,"R",0,"R",0,"R",14,"R",38,"Z",0,"R",38,"R",25,"R",8,"Z",0,"R",8,"R",7,"R",2,"Z",0,"R",2,"R",2
490869,"R",156,"R",0,"R",156,"R",32,"R",81,"R",0,"R",0,"R",75,"R",139,"Z",0,"R",139,"R",71,"R",12,"Z",0,"R",12,"R",7,"R",5,"Z",0,"R",5,"R",3
490896,"R",191,"R",0,"R",191,"R",164,"R",175,"R",0,"R",0,"R",16,"R",0,"Z",0,"R",0,"R",0,"R",63,"Z",0,"R",63,"R",63,"R",128,"Z",0,"R",128,"R",112
490948,"R",6,"Z",0,"R",6,"R",1,"R",4,"R",0,"Z",0,"R",2,"R",6,"Z",0,"R",6,"R",4,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
491066,"R",12,"R",0,"R",12,"R",11,"R",11,"R",0,"R",0,"R",1,"R",8,"Z",0,"R",8,"R",8,"R",1,"Z",0,"R",1,"R",1,"R",3,"Z",0,"R",3,"R",2
491075,"R",39,"R",0,"R",39,"R",28,"R",28,"R",0,"R",11,"R",0,"R",35,"Z",0,"R",35,"R",24,"R",1,"Z",0,"R",1,"R",1,"R",3,"Z",0,"R",3,"R",3
491084,"R",262,"R",2,"R",260,"R",117,"R",139,"R",0,"R",0,"R",121,"R",241,"R",2,"R",239,"R",121,"R",11,"R",0,"R",11,"R",8,"R",10,"R",0,"R",10,"R",10
491136,"R",62,"R",0,"R",62,"R",1,"R",37,"R",0,"R",1,"R",24,"R",48,"Z",0,"R",48,"R",27,"R",6,"Z",0,"R",6,"R",3,"R",8,"Z",0,"R",8,"R",7
